time,flow,pressure,volume,pmus,ref
39764.46,8.1,3.8,2.3,-4.17333984375,3809
39764.47,8.8,4.7,3.9,-4.30224609375,3809
39764.48,10.1,5,5.5,-4.447265625,3809
39764.49,11.5,6,7.5,-4.56005859375,3809
39764.5,13.9,6.8,9.5,-4.6728515625,3809
39764.51,16.5,7.9,12.3,-4.76953125,3809
39764.52,19.7,9,15.3,-4.94677734375,3809
39764.53,22.6,10.3,19.3,-5.0595703125,3809
39764.54,22.6,10.3,19.3,-5.0595703125,3809
39764.55,26.4,11.8,23.3,-5.1884765625,3809
39764.56,30.7,13.1,28.1,-5.2529296875,3809
39764.57,33.4,14.6,33.9,-5.4140625,3809
39764.58,36.9,15.6,39.9,-5.52685546875,3809
39764.59,40.6,16.5,46.9,-5.7041015625,3809
39764.6,44.8,17,54.1,-5.78466796875,3809
39764.61,47.5,17.5,62.5,-5.8974609375,3809
39764.62,50.2,17.8,70.7,-5.97802734375,3809
39764.63,51.1,18.1,79.1,-6.10693359375,3809
39764.64,52.2,18.3,88.7,-6.30029296875,3809
39764.65,53.6,18.3,97.5,-6.33251953125,3809
39764.66,53.9,18.6,107.3,-6.4453125,3809
39764.67,54.7,18.6,116.3,-6.65478515625,3809
39764.68,54.5,18.8,125.5,-6.71923828125,3809
39764.69,55.2,19,135.5,-6.81591796875,3809
39764.7,54.7,19.1,144.7,-6.9287109375,3809
39764.71,54.7,19,154.7,-7.07373046875,3809
39764.72,54.5,19.1,163.9,-7.17041015625,3809
39764.73,54.5,19.3,173.7,-7.283203125,3809
39764.74,54.5,19.3,173.7,-7.283203125,3809
39764.75,54.9,19.1,182.9,-7.39599609375,3809
39764.76,54.1,19.1,192.9,-7.52490234375,3809
39764.77,53.7,19.2,201.9,-7.62158203125,3809
39764.78,53.7,19.1,210.9,-7.68603515625,3809
39764.79,54.7,19.2,220.7,-7.81494140625,3809
39764.8,54.8,19.2,229.9,-7.9599609375,3809
39764.81,54,19,239.9,-8.07275390625,3809
39764.82,53.1,19.1,248.9,-8.185546875,3809
39764.83,53.5,19,258.5,-8.2822265625,3809
39764.84,53.4,19.1,267.5,-8.3466796875,3809
39764.85,53,19,276.3,-8.45947265625,3809
39764.86,52.9,19.2,286.1,-8.55615234375,3809
39764.87,53,19,294.9,-8.6689453125,3809
39764.88,53.1,19,304.7,-8.7978515625,3809
39764.89,52.1,19,313.3,-8.87841796875,3809
39764.9,51.4,19.2,322.9,-8.958984375,3809
39764.91,51.2,19.4,331.3,-9.087890625,3809
39764.92,51.8,19.1,340.9,-9.15234375,3809
39764.93,51.6,19.2,349.5,-9.29736328125,3809
39764.94,51.4,19.1,358.1,-9.39404296875,3809
39764.95,50.6,19.1,367.3,-9.4423828125,3809
39764.96,50.5,19.1,375.9,-9.5390625,3809
39764.97,50.5,19.1,375.9,-9.5390625,3809
39764.98,50.3,19,385.1,-9.65185546875,3809
39764.99,50.4,19.1,393.5,-9.7646484375,3809
39765,50.2,19.3,402.7,-9.87744140625,3809
39765.01,49.7,19.3,411.1,-9.9580078125,3809
39765.02,49.4,19.3,420.1,-10.0224609375,3809
39765.03,49.3,19.3,428.3,-10.10302734375,3809
39765.04,49,19.3,437.3,-10.2158203125,3809
39765.05,49.3,19.3,445.5,-10.26416015625,3809
39765.06,48.8,19.3,454.5,-10.3447265625,3809
39765.07,48.3,19.4,462.7,-10.505859375,3809
39765.08,47.8,19.4,471.3,-10.5703125,3809
39765.09,48.4,19.2,479.3,-10.61865234375,3809
39765.1,48.9,19.3,487.5,-10.6669921875,3809
39765.11,48,19.2,496.5,-10.828125,3809
39765.12,47,19.3,504.3,-10.87646484375,3809
39765.13,46.9,19.3,512.9,-10.9892578125,3809
39765.14,46.8,19.2,520.7,-11.021484375,3809
39765.15,47.5,11,523.1,-11.13427734375,3809
39765.16,47.8,6,523.1,-11.16650390625,3809
39765.17,47.8,6,523.1,-11.16650390625,3809
39765.18,42.2,6.5,523.1,-11.2470703125,3809
39765.19,26.7,-1,523.1,-11.35986328125,3809
39765.2,16.8,2,523.1,-11.408203125,3809
39765.21,-3.1,2,522.9,-11.5048828125,3809
39765.22,10.6,1.4,522.9,-11.537109375,3809
39765.23,-6,5.5,522.7,-11.64990234375,3809
39765.24,-4.4,5.1,521.7,-11.68212890625,3809
39765.25,-4.5,6.7,521.1,-11.7626953125,3809
39765.26,-6.4,7.8,520.1,-11.794921875,3809
39765.27,-3.3,6.1,519.1,-11.90771484375,3809
39765.28,-3.8,6.6,518.5,-11.923828125,3809
39765.29,0.3,5.8,518.1,-12.052734375,3809
39765.3,3.4,4.9,518.1,-12.10107421875,3809
39765.31,3.2,5.1,518.1,-12.181640625,3809
39765.32,3.8,4.6,518.1,-12.22998046875,3809
39765.33,2.8,4.8,518.1,-12.2783203125,3809
39765.34,1.8,5.2,518.1,-12.310546875,3809
39765.35,1.8,5.1,518.1,-12.375,3809
39765.36,-0.6,5.4,518.1,-12.50390625,3809
39765.37,0.1,5.6,518.1,-12.48779296875,3809
39765.38,0.7,5.5,518.1,-12.55224609375,3809
39765.39,0.7,5.5,518.1,-12.55224609375,3809
39765.4,1.2,5.6,518.1,-12.6328125,3809
39765.41,2.4,5.5,518.1,-12.6650390625,3809
39765.42,2.7,5.4,518.1,-12.68115234375,3809
39765.43,3.2,5.4,518.1,-12.76171875,3809
39765.44,3.4,5.2,518.1,-12.81005859375,3809
39765.45,3.4,5.1,518.1,-12.84228515625,3809
39765.46,3.3,5.1,518.1,-12.90673828125,3809
39765.47,3.1,5,518.1,-12.97119140625,3809
39765.48,3.1,5,518.1,-13.01953125,3809
39765.49,2.9,5.1,518.1,-13.00341796875,3809
39765.5,2.9,5,518.1,-13.06787109375,3809
39765.51,2.8,5.1,518.1,-13.10009765625,3809
39765.52,2.9,5.1,518.1,-13.13232421875,3809
39765.53,3.2,5.1,518.1,-13.1806640625,3809
39765.54,3.2,5.1,518.1,-13.2451171875,3809
39765.55,3.3,5.1,518.1,-13.27734375,3809
39765.56,3.3,5.1,518.1,-13.27734375,3809
39765.57,3.3,5,518.1,-13.27734375,3809
39765.58,3.4,5,518.1,-13.29345703125,3809
39765.59,3.6,5,518.1,-13.3095703125,3809
39765.6,3.7,4.9,518.1,-13.39013671875,3809
39765.61,3.7,4.9,518.1,-13.470703125,3809
39765.62,3.7,4.9,518.1,-13.4384765625,3809
39765.63,3.8,4.9,518.1,-13.4384765625,3809
39765.64,3.9,5,518.1,-13.470703125,3809
39765.65,4,4.9,518.1,-13.5029296875,3809
39765.66,4.1,4.9,518.1,-13.55126953125,3809
39765.67,4.1,5,518.1,-13.5029296875,3809
39765.68,4.2,4.9,518.1,-13.58349609375,3809
39765.69,4.2,4.9,518.1,-13.58349609375,3809
39765.7,4.2,5,518.1,-13.599609375,3809
39765.71,4.3,4.9,518.1,-13.61572265625,3809
39765.72,4.3,4.9,518.1,-13.64794921875,3809
39765.73,4.3,4.9,518.1,-13.61572265625,3809
39765.74,4.3,5,518.1,-13.6640625,3809
39765.75,4.3,5,518.1,-13.6640625,3809
39765.76,4.3,5,518.1,-13.6640625,3809
39765.77,4.4,4.9,518.1,-13.6640625,3809
39765.78,4.4,5,518.1,-13.6640625,3809
39765.79,4.4,5,518.1,-13.6962890625,3809
39765.8,4.4,4.9,518.1,-13.6962890625,3809
39765.81,4.3,5,518.1,-13.6962890625,3809
39765.82,4.3,4.9,518.1,-13.68017578125,3809
39765.83,4.3,5,518.1,-13.68017578125,3809
39765.84,4.3,5,518.1,-13.6962890625,3809
39765.85,4.3,5,518.1,-13.71240234375,3809
39765.86,4.3,5.1,518.1,-13.64794921875,3809
39765.87,4.3,5.1,518.1,-13.68017578125,3809
39765.88,4.4,5.1,518.1,-13.599609375,3809
39765.89,4.3,5.1,518.1,-13.599609375,3809
39765.9,4.2,5.1,518.1,-13.55126953125,3809
39765.91,4.2,5.2,518.1,-13.48681640625,3809
39765.92,4.1,5.2,518.1,-13.4384765625,3809
39765.93,4,5.3,518.1,-13.3740234375,3809
39765.94,3.9,5.4,518.1,-13.27734375,3809
39765.95,3.9,5.4,518.1,-13.22900390625,3809
39765.96,3.9,5.5,518.1,-13.1484375,3809
39765.97,3.8,5.5,518.1,-13.083984375,3809
39765.98,3.8,5.5,518.1,-13.083984375,3809
39765.99,3.7,5.6,518.1,-12.955078125,3809
39766,3.6,5.7,518.1,-12.8583984375,3809
39766.01,3.6,5.8,518.1,-12.7294921875,3809
39766.02,3.5,5.9,518.1,-12.6650390625,3809
39766.03,3.3,6,518.1,-12.5361328125,3809
39766.04,3.1,6,518.1,-12.3427734375,3809
39766.05,2.9,6.1,518.1,-12.22998046875,3809
39766.06,2.5,6.1,518.1,-12.0849609375,3809
39766.07,2.2,6.1,518.1,-11.923828125,3809
39766.08,1.7,6.2,518.1,-11.81103515625,3809
39766.09,1.3,6.3,518.1,-11.64990234375,3809
39766.1,0.7,6.3,518.1,-11.45654296875,3809
39766.11,-0.1,6.3,518.1,-11.279296875,3809
39766.12,-0.7,6.3,518.1,-11.150390625,3809
39766.13,-1,6.3,518.1,-10.90869140625,3809
39766.14,-1.4,6.3,518,-10.7314453125,3809
39766.15,-1.8,6.4,518,-10.5703125,3809
39766.16,-2.2,6.5,517.8,-10.376953125,3809
39766.17,-2.7,6.5,517.4,-10.119140625,3809
39766.18,-2.7,6.5,517.4,-10.119140625,3809
39766.19,-3.2,6.5,517,-9.92578125,3809
39766.2,-3.7,6.6,516.4,-9.7001953125,3809
39766.21,-4.2,6.8,515.8,-9.474609375,3809
39766.22,-5.1,6.8,514.8,-9.3134765625,3809
39766.23,-5.9,6.8,514,-9.0234375,3809
39766.24,-6.9,6.8,512.8,-8.830078125,3809
39766.25,-7.6,6.8,511.6,-8.58837890625,3809
39766.26,-8.2,6.8,510.2,-8.36279296875,3809
39766.27,-8.9,6.8,508.6,-8.10498046875,3809
39766.28,-9.5,6.8,507,-7.84716796875,3809
39766.29,-10.4,6.8,505.4,-7.60546875,3809
39766.3,-11.1,6.8,503.6,-7.3154296875,3809
39766.31,-11.8,6.9,501.4,-7.07373046875,3809
39766.32,-12.6,6.9,499.4,-6.7998046875,3809
39766.33,-13.4,6.9,497,-6.55810546875,3809
39766.34,-14.1,6.9,494.8,-6.26806640625,3809
39766.35,-14.8,6.9,492,-6.0263671875,3809
39766.36,-15.7,6.9,489.6,-5.72021484375,3809
39766.37,-15.7,6.9,489.6,-5.72021484375,3809
39766.38,-16.3,6.9,486.8,-5.43017578125,3809
39766.39,-17.3,6.9,483.8,-5.14013671875,3809
39766.4,-17.8,6.9,480.8,-4.88232421875,3809
39766.41,-18.2,7.1,477.6,-4.576171875,3809
39766.42,-18.7,7.1,474.6,-4.318359375,3809
39766.43,-19.4,6.9,471,-3.99609375,3809
39766.44,-20.2,6.9,467.8,-3.673828125,3809
39766.45,-20.9,6.9,464,-3.3837890625,3809
39766.46,-21.6,7.1,460.4,-3.0615234375,3809
39766.47,-22.5,7.1,456.4,-2.771484375,3809
39766.48,-23.3,7.1,452.6,-2.49755859375,3809
39766.49,-24.1,7.1,448.2,-2.17529296875,3809
39766.5,-24.9,6.9,444.2,-1.94970703125,3809
39766.51,-25.5,7.1,439.6,-1.5791015625,3809
39766.52,-26.1,7.1,435.2,-1.2568359375,3809
39766.53,-26.7,7.1,430.8,-0.95068359375,3809
39766.54,-27.4,7.1,425.8,-0.62841796875,3809
39766.55,-28.2,7.1,421.2,-0.33837890625,3809
39766.56,-28.8,7.1,416,-0.04833984375,3809
39766.57,-28.8,7.1,416,-0.04833984375,3809
39766.58,-29.8,6.9,411.2,-0.01611328125,3809
39766.59,-30.3,6.9,405.6,-0.01611328125,3809
39766.6,-31,6.9,400.6,0,3809
39766.61,-31.1,6.8,395.4,0,3809
39766.62,-31.1,6.8,389.6,0,3809
39766.63,-31,6.8,384.4,-0.0322265625,3809
39766.64,-30.8,6.6,378.8,0,3809
39766.65,-30.9,6.5,373.6,0,3809
39766.66,-30.5,6.5,368,-0.04833984375,3809
39766.67,-30.4,6.4,363,0,3809
39766.68,-30.2,6.3,357.4,0,3809
39766.69,-30.4,6.3,352.4,0,3809
39766.7,-30.4,6.2,346.8,0,3809
39766.71,-30.3,6.1,341.8,-0.064453125,3809
39766.72,-29.9,6.1,336.6,0,3809
39766.73,-29.9,6.1,336.6,0,3809
39766.74,-29.4,6.1,331.2,-0.01611328125,3809
39766.75,-29.3,6,326.4,-0.0322265625,3809
39766.76,-29.3,6,321,-0.01611328125,3809
39766.77,-29.1,6,316.2,0,3809
39766.78,-28.6,6,310.8,-0.0322265625,3809
39766.79,-28.3,6,306,-0.01611328125,3809
39766.8,-28.3,6,301,-0.0322265625,3809
39766.81,-28.2,6,296.2,0,3809
39766.82,-27.6,5.9,291.6,0,3809
39766.83,-27.4,5.9,286.4,-0.01611328125,3809
39766.84,-26.9,5.9,282,0,3809
39766.85,-26.8,5.8,277,0,3809
39766.86,-26.5,5.8,272.6,-0.0322265625,3809
39766.87,-26.4,5.9,267.8,-0.0322265625,3809
39766.88,-26.1,5.9,263.4,-0.01611328125,3809
39766.89,-25.8,5.8,258.6,-0.0322265625,3809
39766.9,-25.2,5.8,254.4,-0.0322265625,3809
39766.91,-25,5.8,250.2,-0.064453125,3809
39766.92,-24.6,5.8,245.6,-0.01611328125,3809
39766.93,-24.6,5.8,245.6,-0.01611328125,3809
39766.94,-24.3,5.9,241.6,-0.0322265625,3809
39766.95,-24.2,5.8,237.2,0,3809
39766.96,-23.8,5.8,233.2,0,3809
39766.97,-23.8,5.8,228.8,0,3809
39766.98,-23.3,5.8,224.8,-0.01611328125,3809
39766.99,-23.2,5.8,220.6,-0.0322265625,3809
39767,-22.9,5.8,216.8,0,3809
39767.01,-22.8,5.7,213,-0.0322265625,3809
39767.02,-22.5,5.7,208.8,-0.01611328125,3809
39767.03,-22.1,5.7,205,-0.01611328125,3809
39767.04,-21.9,5.7,201,-0.01611328125,3809
39767.05,-21.1,5.6,186,0,3809
39767.06,-20.6,5.6,182.6,-0.04833984375,3809
39767.07,-20.3,5.6,178.8,-0.04833984375,3809
39767.08,-20.3,5.5,175.4,-0.01611328125,3809
39767.09,-20.1,5.5,171.8,0,3809
39767.1,-20,5.5,168.4,-0.0322265625,3809
39767.11,-19.6,5.5,164.8,-0.01611328125,3809
39767.12,-19.3,5.5,161.4,-0.0322265625,3809
39767.13,-18.9,5.6,158.2,-0.0322265625,3809
39767.14,-18.9,5.5,154.8,0,3809
39767.15,-18.5,5.5,151.8,0,3809
39767.16,-18.8,5.5,148.2,-0.01611328125,3809
39767.17,-18.5,5.5,145.2,-0.04833984375,3809
39767.18,-18.6,5.5,141.8,-0.01611328125,3809
39767.19,-18.2,5.4,138.8,0,3809
39767.2,-17.7,5.4,135.4,0,3809
39767.21,-17.5,5.4,132.4,-0.01611328125,3809
39767.22,-17.4,5.4,129.6,-0.01611328125,3809
39767.23,-17.4,5.4,126.4,-0.01611328125,3809
39767.24,-17.4,5.4,126.4,-0.01611328125,3809
39767.25,-17.3,5.4,123.6,-0.01611328125,3809
39767.26,-17.1,5.4,120.4,-0.0322265625,3809
39767.27,-16.9,5.4,117.6,-0.01611328125,3809
39767.28,-16.3,5.4,114.4,-0.064453125,3809
39767.29,-16.3,5.4,111.8,-0.0322265625,3809
39767.3,-16.3,5.4,108.8,-0.01611328125,3809
39767.31,-16.2,5.4,106,0,3809
39767.32,-16.2,5.4,103.4,-0.01611328125,3809
39767.33,-15.6,5.4,100.4,-0.0322265625,3809
39767.34,-14.9,5.5,98,-0.0322265625,3809
39767.35,-15.1,5.4,95.2,-0.01611328125,3809
39767.36,-14.5,5.1,0,0,3809
39767.37,-15.1,5.2,0,0,3809
39767.38,-14.5,5.2,0,0,3809
39767.39,-14.4,5.3,0,-0.064453125,3809
39767.4,-14.3,5.3,0,0,3809
39767.41,-13.9,5.3,0,-0.01611328125,3809
39767.42,-13.9,5.3,0,0,3809
39767.43,-13.6,5.2,0,-0.01611328125,3809
39767.44,-13.6,5.2,0,-0.01611328125,3809
39767.45,-13.5,5.3,0,-0.0322265625,3809
39767.46,-13.1,5.1,0,-0.0322265625,3809
39767.47,-12.8,5.2,0,-0.01611328125,3809
39767.48,-12.6,5.2,0,-0.04833984375,3809
39767.49,-12.6,5.1,0,-0.01611328125,3809
39767.5,-12.6,5.3,0,0,3809
39767.51,-12,5.2,0,0,3809
39767.52,-12,5.2,0,-0.01611328125,3809
39767.53,-11.5,5.1,0,0,3809
39767.54,-11.6,5.3,0,0,3809
39767.55,-11.6,5.2,0,0,3809
39767.56,-11.7,5.2,0,-0.04833984375,3809
39767.57,-11.4,5.1,0,-0.01611328125,3809
39767.58,-11.2,5.3,0,0,3809
39767.59,-10.8,5.1,0,0,3809
39767.6,-10.6,5.2,0,-0.01611328125,3809
39767.61,-10.3,5.3,0,-0.0322265625,3809
39767.62,-10.2,5.3,0,0,3809
39767.63,-10.1,5.2,0,0,3809
39767.64,-10.1,5.2,0,0,3809
39767.65,-10.2,5.2,0,-0.01611328125,3809
39767.66,-9.9,5.2,0,-0.01611328125,3809
39767.67,-9.9,5.1,0,-0.01611328125,3809
39767.68,-9.7,5.2,0,-0.0322265625,3809
39767.69,-9.6,5.2,0,-0.04833984375,3809
39767.7,-9.6,5.2,0,0,3809
39767.71,-9.5,5.2,0,0,3809
39767.72,-9.2,5.2,0,-0.0322265625,3809
39767.73,-9,5.1,0,-0.0322265625,3809
39767.74,-8.9,5.2,0,0,3809
39767.75,-8.8,5.1,0,0,3809
39767.76,-8.5,5.2,0,0,3809
39767.77,-8.5,5.2,0,-0.0322265625,3809
39767.78,-8.4,5.2,0,-0.01611328125,3809
39767.79,-8.5,5.3,0,0,3809
39767.8,-8.1,5.1,0,-0.064453125,3809
39767.81,-7.9,5.1,0,0,3809
39767.82,-7.7,5.1,0,-0.0322265625,3809
39767.83,-7.6,5.3,0,-0.0322265625,3809
39767.84,-7.6,5.3,0,-0.0322265625,3809
39767.85,-7.6,5.2,0,-0.01611328125,3809
39767.86,-7.3,5.2,0,0,3809
39767.87,-7.2,5.2,0,-0.08056640625,3809
39767.88,-7,5.2,0,0,3809
39767.89,-7,5.2,0,0,3809
39767.9,-7,5.2,0,-0.01611328125,3809
39767.91,-7,5.2,0,0,3809
39767.92,-7,5.1,0,-0.04833984375,3809
39767.93,-6.9,5.1,0,0,3809
39767.94,-6.8,5.2,0,-0.0322265625,3809
39767.95,-6.6,5.1,0,-0.01611328125,3809
39767.96,-6.6,5.1,0,-0.01611328125,3809
39767.97,-6.4,5.1,0,0,3809
39767.98,-6.3,5.3,0,-0.064453125,3809
39767.99,-6.1,5.1,0,-0.01611328125,3809
39768,-5.9,5.1,0,0,3809
39768.01,-5.9,5.2,0,0,3809
39768.02,-5.6,5.1,0,0,3809
39768.03,-5.5,5.2,0,-0.064453125,3809
39768.04,-5.3,5.1,0,0,3809
39768.05,-5.3,5.1,0,0,3809
39768.06,-5.2,5.1,0,-0.0322265625,3809
39768.07,-5.2,5.2,0,-0.01611328125,3809
39768.08,-5.2,5.2,0,-0.01611328125,3809
39768.09,-5.1,5.2,0,0,3809
39768.1,-5,5.1,0,0,3809
39768.11,-4.9,5.1,0,0,3809
39768.12,-4.9,5.2,0,0,3809
39768.13,-5,5.1,0,0,3809
39768.14,-5,5.2,0,0,3809
39768.15,-5,5.2,0,0,3809
39768.16,-4.8,5.2,0,-0.0322265625,3809
39768.17,-4.8,5.1,0,0,3809
39768.18,-4.8,5.1,0,0,3809
39768.19,-4.7,5.1,0,-0.01611328125,3809
39768.2,-4.6,5.2,0,0,3809
39768.21,-4.5,5.1,0,-0.01611328125,3809
39768.22,-4.3,5.1,0,-0.04833984375,3809
39768.23,-4.4,5.1,0,0,3809
39768.24,-4.2,5.1,0,-0.0322265625,3809
39768.25,-4.3,5.1,0,-0.01611328125,3809
39768.26,-4,5.1,0,0,3809
39768.27,-4.2,5.1,0,-0.0322265625,3809
39768.28,-3.9,5.1,0,-0.0322265625,3809
39768.29,-3.9,5.1,0,-0.01611328125,3809
39768.3,-3.8,5.1,0,-0.0322265625,3809
39768.31,-3.9,5.1,0,-0.01611328125,3809
39768.32,-3.7,5.1,0,-0.01611328125,3809
39768.33,-3.7,5.1,0,0,3809
39768.34,-3.5,5.2,0,0,3809
39768.35,-3.6,5.1,0,0,3809
39768.36,-3.6,5.1,0,0,3809
39768.37,-3.4,5.2,0,0,3809
39768.38,-3.4,5.1,0,0,3809
39768.39,-3.2,5.1,0,0,3809
39768.4,-3.2,5.1,0,-0.01611328125,3809
39768.41,-3.1,5.1,0,-0.01611328125,3809
39768.42,-3.2,5.1,0,0,3809
39768.43,-3.1,5.2,0,-0.0322265625,3809
39768.44,-3.1,5.1,0,0,3809
39768.45,-3,6.6,0,-0.0322265625,3809
39768.46,-3,4.9,0,0,3809
39768.47,-1.6,8,0,-0.0322265625,3809
39768.48,-2.7,8.2,0,-0.04833984375,3809
39768.49,0.4,8,0,-0.01611328125,3809
39768.5,3.9,9.5,0.1,0,3809
39768.51,3.9,9.5,0.1,0,3809
39768.52,6.7,9.4,0.1,-0.08056640625,3809
39768.53,9.4,11.1,0.9,-0.0322265625,3809
39768.54,12,11.1,2.9,0,3809
39768.55,16.3,12.5,5.1,-0.0322265625,3809
39768.56,19.4,13.7,8.1,-0.01611328125,3809
39768.57,22.5,14.6,11.9,0,3809
39768.58,25.9,15.9,16.1,0,3809
39768.59,29.4,16.4,21.1,0,3809
39768.6,31.9,17.4,26.3,0,3809
39768.61,33.7,17.8,32.3,-0.0322265625,3809
39768.62,35.4,18.2,38.1,0,3809
39768.63,36.8,18.7,44.1,0,3809
39768.64,37.2,18.6,50.9,0,3809
39768.65,38.6,19.1,57.1,0,3809
39768.66,39.9,19,64.3,0,3809
39768.67,41,19.2,71.1,-0.04833984375,3809
39768.68,40.6,19.5,78.5,0,3809
39768.69,40.7,19.4,85.3,-0.01611328125,3809
39768.7,40.7,19.4,85.3,-0.01611328125,3809
39768.71,41.3,19.7,92.1,-0.01611328125,3809
39768.72,41.5,19.6,99.7,0,3809
39768.73,40.8,19.8,106.7,-0.04833984375,3809
39768.74,39.6,19.6,114.1,0,3809
39768.75,39.9,19.7,120.7,0,3809
39768.76,39.4,19.7,127.9,-0.01611328125,3809
39768.77,39.3,19.6,134.5,0,3809
39768.78,38,19.6,140.9,0,3809
39768.79,37.8,19.6,147.9,-0.01611328125,3809
39768.8,37.5,19.6,154.1,0,3809
39768.81,36.8,19.7,160.9,0,3809
39768.82,36.4,19.8,167.1,0,3809
39768.83,35.9,19.7,173.7,-0.01611328125,3809
39768.84,35.9,19.8,179.7,0,3809
39768.85,35.9,19.7,185.7,0,3809
39768.86,35.8,19.7,192.3,-0.01611328125,3809
39768.87,35.9,19.7,198.1,0,3809
39768.88,35.2,19.9,204.7,0,3809
39768.89,34.5,19.9,210.5,-0.01611328125,3809
39768.9,34.5,19.9,210.5,-0.01611328125,3809
39768.91,33.6,19.8,216.7,0,3809
39768.92,34.1,19.9,222.3,0,3809
39768.93,34.1,19.9,228.7,0,3809
39768.94,33.8,19.8,234.3,0,3809
39768.95,32.7,19.8,239.9,-0.01611328125,3809
39768.96,32.4,19.9,245.9,-0.0322265625,3809
39768.97,32.1,20,251.3,-0.0322265625,3809
39768.98,31.4,19.8,257.1,0,3809
39768.99,30.7,20,262.1,0,3809
39769,30.4,19.9,267.7,0,3809
39769.01,30.2,20,272.9,-0.0322265625,3809
39769.02,30.1,19.9,277.9,-0.08056640625,3809
39769.03,29.9,19.9,283.3,0,3809
39769.04,29.4,20.1,288.3,0,3809
39769.05,29.2,19.9,293.7,0,3809
39769.06,28.8,20.1,298.5,0,3809
39769.07,28.6,20,303.7,-0.0322265625,3809
39769.08,27.9,20.1,308.5,-0.04833984375,3809
39769.09,27.4,20.1,313.5,0,3809
39769.1,27.4,20.1,313.5,0,3809
39769.11,27.2,20.1,318.1,0,3809
39769.12,26.8,20.1,323.1,-0.0322265625,3809
39769.13,26.6,20,327.5,-0.0322265625,3809
39769.14,26.2,20.1,332.3,0,3809
39769.15,26.1,20.1,336.7,0,3809
39769.16,25.3,15,337.5,0,3809
39769.17,25.3,11.1,337.5,-0.01611328125,3809
39769.18,20.7,8.1,337.5,-0.01611328125,3809
39769.19,12.3,3.9,337.4,-0.0322265625,3809
39769.2,-4.8,4.3,337.4,-0.1611328125,3809
39769.21,-14,4.3,335.4,-0.30615234375,3809
39769.22,-14.1,5.7,333.2,-0.4189453125,3809
39769.23,-19.8,7.5,330,-0.56396484375,3809
39769.24,-21.8,8,326.4,-0.69287109375,3809
39769.25,-23.1,8.2,322.8,-0.82177734375,3809
39769.26,-23.4,7.7,318.4,-0.9990234375,3809
39769.27,-22.1,7.2,314.6,-1.095703125,3809
39769.28,-21.6,6.4,310.6,-1.20849609375,3809
39769.29,-21.6,6.4,310.6,-1.20849609375,3809
39769.3,-20.7,6,307.2,-1.3212890625,3809
39769.31,-20.1,5.7,303.4,-1.5146484375,3809
39769.32,-20.1,5.5,300,-1.62744140625,3809
39769.33,-20.1,5.7,296.4,-1.75634765625,3809
39769.34,-20.2,5.8,293,-1.93359375,3809
39769.35,-20.2,5.9,289.4,-2.04638671875,3809
39769.36,-19.9,6,286,-2.17529296875,3809
39769.37,-19.2,5.8,282.8,-2.27197265625,3809
39769.38,-18.4,5.8,279.2,-2.384765625,3809
39769.39,-18,5.7,276.2,-2.52978515625,3809
39769.4,-17.6,5.6,273,-2.69091796875,3809
39769.41,-17.5,5.6,270,-2.78759765625,3809
39769.42,-17.1,5.5,266.8,-2.94873046875,3809
39769.43,-16.6,5.5,264,-3.0615234375,3809
39769.44,-16,5.5,261,-3.22265625,3809
39769.45,-15.5,5.4,258.4,-3.30322265625,3809
39769.46,-14.7,5.5,255.6,-3.43212890625,3809
39769.47,-14,5.5,253.4,-3.59326171875,3809
39769.48,-14,5.5,253.4,-3.59326171875,3809
39769.49,-13.1,5.4,250.8,-3.673828125,3809
39769.5,-12.3,5.4,248.8,-3.8349609375,3809
39769.51,-12.1,5.4,246.6,-3.97998046875,3809
39769.52,-11.5,5.4,244.6,-4.0927734375,3809
39769.53,-10.8,5.3,242.6,-4.20556640625,3809
39769.54,-10.1,5.2,240.8,-4.3505859375,3809
39769.55,-9.6,5.2,239,-4.46337890625,3809
39769.56,-9.5,5.2,237.4,-4.56005859375,3809
39769.57,-8.7,5.2,235.8,-4.72119140625,3809
39769.58,-8.2,5.2,234.2,-4.833984375,3809
39769.59,-7.4,5.2,233,-4.94677734375,3809
39769.6,-6.9,5.1,231.6,-5.02734375,3809
39769.61,-6.1,5.1,230.6,-5.20458984375,3809
39769.62,-5.7,5.1,229.4,-5.3173828125,3809
39769.63,-5.1,5.1,228.6,-5.46240234375,3809
39769.64,-4.8,5.1,227.6,-5.59130859375,3809
39769.65,-4.2,5.1,227,-5.671875,3809
39769.66,-3.6,5.1,226.2,-5.80078125,3809
39769.67,-3.1,5,225.6,-5.91357421875,3809
39769.68,-3.1,5,225.6,-5.91357421875,3809
39769.69,-2.5,4.9,225.2,-6.0908203125,3809
39769.7,-2.2,4.9,224.8,-6.20361328125,3809
39769.71,-1.5,4.9,224.6,-6.2841796875,3809
39769.72,-0.7,4.9,224.6,-6.380859375,3809
39769.73,-0.1,4.9,224.6,-6.5419921875,3809
39769.74,0.6,4.7,224.6,-6.638671875,3809
39769.75,0.9,4.7,224.6,-6.7353515625,3809
39769.76,1.2,4.7,224.6,-6.8642578125,3809
39769.77,1.4,4.7,224.6,-6.9609375,3809
39769.78,1.7,4.6,224.6,-7.08984375,3809
39769.79,1.9,4.6,224.6,-7.20263671875,3809
39769.8,2.2,4.6,224.6,-7.34765625,3809
39769.81,2.5,4.6,224.6,-7.46044921875,3809
